count,signal,attention,meditation,delta,theta,lalpha,halpha,lbeta,hbeta,lgamma,hgamma,tasks
186,0,96,64,7.51370000839233,0.675999999046326,0.187299996614456,0.597199976444244,1.24059998989105,0.264499992132187,0.212799996137619,8.00999999046326E-2,talk
187,0,93,69,131.325698852539,6.54500007629395,1.23860001564026,5.38360023498535,4.59380006790161,1.26670002937317,1.20739996433258,0.281599998474121,talk
188,0,78,60,6.81759977340698,8.0019998550415,2.46020007133484,1.27479994297028,0.899999976158142,0.902100026607513,0.183400005102158,5.07000014185905E-2,talk
189,0,81,60,0.565699994564056,0.789900004863739,1.60430002212524,2.03379988670349,1.35300004482269,1.81459999084473,0.67059999704361,0.29789999127388,talk
190,0,75,63,2.05450010299683,3.42280006408691,0.878499984741211,2.08979988098145,2.11459994316101,0.569100022315979,0.592400014400482,7.63000026345253E-2,talk
191,0,90,69,0.68639999628067,1.41199994087219,0.852699995040894,5.38660001754761,2.98860001564026,3.21900010108948,0.6632000207901,0.349000006914139,talk
192,0,88,75,2.89079999923706,3.25309991836548,1.24749994277954,1.7577999830246,0.732599973678589,0.378899991512299,0.411199986934662,4.9600001424551E-2,talk
193,0,83,74,5.48920011520386,2.27579998970032,2.1761999130249,1.43840003013611,2.27959990501404,1.4264999628067,0.685999989509583,0.263700008392334,talk
194,0,81,83,9.76169967651367,1.77369999885559,1.93579995632172,0.618799984455109,1.14479994773865,0.355699986219406,9.3800000846386E-2,7.60999992489815E-2,talk
195,0,70,81,5.69670009613037,0.712800025939941,0.669300019741058,0.12899999320507,0.700200021266937,0.327800005674362,0.163800001144409,4.25999984145164E-2,talk
196,0,81,93,52.2452011108398,1.52810001373291,1.71819996833801,5.74900007247925,1.56200003623962,1.24170005321503,0.756399989128113,0.161799997091293,talk
197,0,83,90,4.81729984283447,1.69840002059937,0.24940000474453,2.77620005607605,0.431600004434586,1.13530004024506,0.633400022983551,0.253600001335144,talk
198,0,81,80,7.81559991836548,3.48130011558533,0.869700014591217,0.808200001716614,0.508000016212463,0.32260000705719,0.508800029754639,6.6100001335144E-2,talk
199,0,87,87,2.98819994926453,0.836899995803833,0.206000000238419,6.98540019989014,2.40359997749329,1.67690002918243,1.5842000246048,0.216399997472763,talk
200,0,83,67,4.56319999694824,7.22310018539429,2.10400009155273,1.853600025177,2.73040008544922,1.57070004940033,0.680400013923645,0.224800005555153,talk
201,0,77,61,5.01109981536865,1.14800000190735,0.255899995565414,0.753799974918365,1.08700001239777,0.234599992632866,0.100400000810623,3.90000008046627E-2,talk
202,0,75,70,6.16989994049072,0.442900002002716,0.338200002908707,7.54000023007393E-2,0.202800005674362,4.8700001090765E-2,0.147599995136261,1.10999997705221E-2,talk
203,0,67,60,98.4399032592773,23.6436996459961,8.60809993743896,10.254599571228,9.61380004882812,6.83059978485107,7.45039987564087,0.870000004768372,talk
204,51,67,60,13.870400428772,2.32010006904602,0.587400019168854,0.617200016975403,2.21740007400513,1.14530003070831,0.273999989032745,0.12780000269413,talk
205,25,67,60,88.1849975585938,53.2569007873535,13.0212001800537,26.6537990570068,20.1338005065918,3.32890009880066,4.89720010757446,1.80799996852875,talk
206,26,67,60,57.0228996276855,0.609899997711182,0.713599979877472,0.499599993228912,0.28659999370575,0.143900007009506,0.499799996614456,6.76999986171722E-2,talk
207,25,67,60,26.3561992645264,45.9280014038086,15.7911996841431,21.443000793457,17.607400894165,5.92530012130737,27.8304004669189,2.68120002746582,talk
208,51,67,60,91.2073974609375,1.30939996242523,8.76000002026558E-2,0.478399991989136,1.7331999540329,1.08309996128082,1.46319997310638,0.539799988269806,talk
209,0,66,51,49.0265007019043,19.2091007232666,3.0845000743866,3.52959990501404,12.8285999298096,2.98519992828369,2.71499991416931,0.174600005149841,talk
210,0,64,40,177.631805419922,17.8827991485596,0.324200004339218,5.29739999771118,3.39019989967346,2.38739991188049,2.02679991722107,0.547699987888336,talk
211,0,75,40,8.97550010681152,1.32910001277924,0.875899970531464,1.49319994449615,1.81640005111694,0.548099994659424,0.280200004577637,4.89999987185001E-2,talk
212,0,80,40,97.6005020141602,1.94500005245209,0.386000007390976,3.68359994888306,2.86220002174377,1.56330001354218,1.65059995651245,0.327600002288818,talk
213,0,69,47,125.012199401855,5.89879989624023,0.926800012588501,2.93959999084473,2.31539988517761,0.349599987268448,0.421200007200241,9.61999967694283E-2,talk
214,0,70,63,95.9001998901367,6.60540008544922,1.37000000476837,5.6697998046875,2.33480000495911,1.519700050354,0.537599980831146,0.275200009346008,talk
215,0,53,50,8.67230033874512,5.08309984207153,1.24210000038147,0.172600001096725,0.760399997234344,0.159799993038177,0.488599985837936,7.41999968886375E-2,talk
216,0,41,63,33.4528007507324,4.47069978713989,3.89809989929199,10.2642002105713,4.20580005645752,1.55089998245239,2.17980003356934,0.189300000667572,talk
217,0,41,67,181.709594726562,34.2317008972168,13.1436996459961,7.32499980926514,9.45300006866455,2.16359996795654,1.52859997749329,0.146799996495247,talk
218,0,30,69,51.1553993225098,16.1105995178223,5.96269989013672,6.53299999237061,1.4423999786377,1.16719996929169,1.00740003585815,0.34799998998642,talk
219,0,40,70,107.487701416016,14.5143003463745,1.48780000209808,6.08059978485107,3.55480003356934,1.22379994392395,0.765999972820282,0.171000003814697,talk
220,0,37,50,35.3297004699707,18.0184993743896,2.73210000991821,2.30999994277954,2.30679988861084,1.64810001850128,0.723800003528595,0.462900012731552,talk
